X    Y    Z
0.0000000000e+00   4.0000000000e-01   0.0000000000e+00
-1.9347499415e-03   4.0038217905e-01   1.9848864521e-04
-1.9748086012e-03   4.0038999130e-01   2.0253444039e-04
-2.3754602965e-03   4.0046790197e-01   2.4285781279e-04
-6.3883593399e-03   4.0122579257e-01   6.3283786694e-04
-3.8107402972e-02   4.0580370969e-01   2.9494293145e-03
-7.0228486838e-02   4.0793624186e-01   4.2571734423e-03
-1.0249290525e-01   4.0756346714e-01   4.8962626079e-03
-1.0253415114e-01   4.0756136703e-01   4.8967685441e-03
-1.0294660121e-01   4.0754013681e-01   4.9017911919e-03
-1.0707011765e-01   4.0730490364e-01   4.9484347829e-03
-1.3920617567e-01   4.0402177807e-01   5.1286492027e-03
-1.7098962405e-01   3.9816648638e-01   5.0891157907e-03
-2.0220640197e-01   3.8973474109e-01   4.9377170904e-03
-2.0224586859e-01   3.8972231304e-01   4.9374833400e-03
-2.0264046499e-01   3.8959780188e-01   4.9351418783e-03
-2.0657937009e-01   3.8832962636e-01   4.9113514622e-03
-2.3689611888e-01   3.7697162241e-01   4.7102358710e-03
-2.6620933208e-01   3.6308327269e-01   4.5027049163e-03
-2.9432310369e-01   3.4671151844e-01   4.3056236670e-03
-2.9435820427e-01   3.4668901838e-01   4.3053821422e-03
-2.9470908489e-01   3.4646380001e-01   4.3029685272e-03
-2.9820529574e-01   3.4418986921e-01   4.2789972674e-03
-3.2471647999e-01   3.2506008052e-01   4.1024288070e-03
-3.4962700442e-01   3.0360096438e-01   3.9458731557e-03
-3.7275993999e-01   2.7990896442e-01   3.8088859274e-03
-3.7278831018e-01   2.7987728487e-01   3.8087227653e-03
-3.7307183691e-01   2.7956029853e-01   3.8070927874e-03
-3.7588951421e-01   2.7637140253e-01   3.7909566410e-03
-3.9678654452e-01   2.5026692231e-01   3.6746996053e-03
-4.1555559198e-01   2.2218656317e-01   3.5749721470e-03
-4.3204885658e-01   1.9227278001e-01   3.4903592061e-03
-4.3206843092e-01   1.9223341920e-01   3.4902601404e-03
-4.3226395725e-01   1.9183966029e-01   3.4892707308e-03
-4.3419745718e-01   1.8788705145e-01   3.4795009345e-03
-4.4792601782e-01   1.5607101657e-01   3.4106715392e-03
-4.5910246862e-01   1.2277098238e-01   3.3546144549e-03
-4.6761877289e-01   8.8169043189e-02   3.3105662496e-03
-4.6762791859e-01   8.8124043786e-02   3.3105173464e-03
-4.6771912788e-01   8.7673950027e-02   3.3100293416e-03
-4.6860640442e-01   8.3163124793e-02   3.3052517717e-03
-4.7397161050e-01   4.7310994218e-02   3.2742240149e-03
-4.7649549477e-01   1.0582088123e-02   3.2541833812e-03
-4.7611860127e-01   -2.6811026340e-02   3.2449085140e-03
-4.7611624225e-01   -2.6859174784e-02   3.2449035000e-03
-4.7609238720e-01   -2.7340699125e-02   3.2448543209e-03
-4.7582733676e-01   -3.2159837280e-02   3.2444586139e-03
-4.7208689358e-01   -7.0042080233e-02   3.2474000832e-03
-4.6537590327e-01   -1.0810999378e-01   3.2611380302e-03
-4.5568972514e-01   -1.4613207624e-01   3.2859226571e-03
-4.5567543810e-01   -1.4618056763e-01   3.2859615794e-03
-4.5553230124e-01   -1.4666545614e-01   3.2863518317e-03
-4.5407429474e-01   -1.5151170745e-01   3.2903574870e-03
-4.4100835987e-01   -1.8919416835e-01   3.3282663616e-03
-4.2501903781e-01   -2.2632562614e-01   3.3783075610e-03
-4.0615967099e-01   -2.6266895966e-01   3.4412786803e-03
-4.0613374593e-01   -2.6271482817e-01   3.4413678908e-03
-4.0587424361e-01   -2.6317342103e-01   3.4422612480e-03
-4.0325407988e-01   -2.6775002700e-01   3.4513205900e-03
-3.8120631637e-01   -3.0290497356e-01   3.5303129441e-03
-3.5646509810e-01   -3.3676981864e-01   3.6247205713e-03
-3.2914154198e-01   -3.6911618779e-01   3.7361521539e-03
-3.2910500197e-01   -3.6915648284e-01   3.7363063438e-03
-3.2873938114e-01   -3.6955927665e-01   3.7378499490e-03
-3.2506115983e-01   -3.7357144818e-01   3.7534575233e-03
-2.9494737126e-01   -4.0391208073e-01   3.8867619433e-03
-2.6254845030e-01   -4.3226667843e-01   4.0418456168e-03
-2.2802960480e-01   -4.5843021639e-01   4.2217277698e-03
-2.2798418237e-01   -4.5846218601e-01   4.2219751654e-03
-2.2752978362e-01   -4.5878166741e-01   4.2244516794e-03
-2.2296843716e-01   -4.6195492789e-01   4.2494743642e-03
-1.8625113409e-01   -4.8537907039e-01   4.4622367856e-03
-1.4782022021e-01   -5.0620983421e-01   4.7087426491e-03
-1.0788800468e-01   -5.2427953501e-01   4.9947430360e-03
-1.0783607516e-01   -5.2430080702e-01   4.9951369180e-03
-1.0731666519e-01   -5.2451326482e-01   4.9990799208e-03
-1.0211119063e-01   -5.2661155405e-01   5.0389316942e-03
-6.0740896696e-02   -5.4134197649e-01   5.3788448773e-03
-1.8366600341e-02   -5.5300288345e-01   5.7756948842e-03
2.4762052420e-02   -5.6147650391e-01   6.2409991011e-03
2.4817576376e-02   -5.6148525455e-01   6.2416437735e-03
2.5372860410e-02   -5.6157246512e-01   6.2480979412e-03
3.0930036109e-02   -5.6241495351e-01   6.3133910442e-03
7.4602667240e-02   -5.6712820697e-01   6.8748943318e-03
1.1846441877e-01   -5.6846442757e-01   7.5409916136e-03
1.6223972160e-01   -5.6636626589e-01   8.3363614949e-03
1.6229552429e-01   -5.6636136640e-01   8.3374740599e-03
1.6285351801e-01   -5.6631205923e-01   8.3486141542e-03
1.6843001616e-01   -5.6578774552e-01   8.4614749901e-03
2.1176211513e-01   -5.5972458393e-01   9.4440562415e-03
2.5439906661e-01   -5.5017600470e-01   1.0636380927e-02
2.9605007289e-01   -5.3715326174e-01   1.2095331889e-02
2.9610257764e-01   -5.3713439698e-01   1.2097398021e-02
2.9662750987e-01   -5.3694543991e-01   1.2118089942e-02
3.0186518235e-01   -5.3502493845e-01   1.2328106345e-02
3.4203038110e-01   -5.1807845153e-01   1.4184901302e-02
3.8057569034e-01   -4.9776087179e-01   1.6500370637e-02
4.1719964663e-01   -4.7415855533e-01   1.9413865900e-02
4.1724511928e-01   -4.7412631594e-01   1.9418048104e-02
4.1769964531e-01   -4.7380363653e-01   1.9459940339e-02
4.2222472963e-01   -4.7054834459e-01   1.9885974215e-02
4.5627953686e-01   -4.4333311179e-01   2.3714006282e-02
4.8774775542e-01   -4.1310437842e-01   2.8618012649e-02
5.1630310552e-01   -3.8003124061e-01   3.4944324485e-02
5.1633761155e-01   -3.7998720876e-01   3.4953506367e-02
5.1668237904e-01   -3.7954665211e-01   3.5045493376e-02
5.2010062150e-01   -3.7511736358e-01   3.5982404930e-02
5.4490867732e-01   -3.3904012278e-01   4.4498605332e-02
5.6603885022e-01   -3.0058093405e-01   5.5580724913e-02
5.8308550061e-01   -2.6000781417e-01   6.9995647947e-02
5.8310449813e-01   -2.5995470429e-01   7.0016592056e-02
5.8329406578e-01   -2.5942344277e-01   7.0226414944e-02
5.8514879131e-01   -2.5409468927e-01   7.2363244589e-02
5.9698006779e-01   -2.1148403737e-01   9.1711351820e-02
6.0370389738e-01   -1.6746645902e-01   1.1646492530e-01
6.0370899291e-01   -1.6740943713e-01   1.1650046510e-01
6.0375943884e-01   -1.6683912770e-01   1.1685643691e-01
6.0421271969e-01   -1.6112715811e-01   1.2047389296e-01
6.0442279014e-01   -1.1599743998e-01   1.5253506525e-01
5.9830376680e-01   -7.0384719791e-02   1.9153840864e-01
