X    Y    Z
0.0000000000e+00   4.0000000000e-01   0.0000000000e+00
-4.0000608228e-05   4.0000799808e-01   4.1654168367e-06
-4.4007346774e-04   4.0008776764e-01   4.5682309480e-05
-4.4473512796e-03   4.0086429882e-01   4.4732996020e-04
-3.6132529862e-02   4.0559094658e-01   2.8394681728e-03
-6.8236491549e-02   4.0787655481e-01   4.1987760261e-03
-1.0049916546e-01   4.0766000635e-01   4.8710024458e-03
-1.3268001077e-01   4.0489891529e-01   5.1142147516e-03
-1.6455293336e-01   3.9956858749e-01   5.1090311785e-03
-1.9590216470e-01   3.9166133039e-01   4.9739528264e-03
-2.2651936021e-01   3.8118602946e-01   4.7817412430e-03
-2.5620189112e-01   3.6816789883e-01   4.5738564368e-03
-2.8475213842e-01   3.5264832173e-01   4.3719688756e-03
-3.1197754156e-01   3.3468471273e-01   4.1860535598e-03
-3.3769115489e-01   3.1435035252e-01   4.0196946635e-03
-3.6171251677e-01   2.9173416276e-01   3.8732879489e-03
-3.6174207599e-01   2.9170382441e-01   3.8731131942e-03
-3.6203750029e-01   2.9140024501e-01   3.8713673527e-03
-3.6497488261e-01   2.8834490856e-01   3.8540788821e-03
-3.8685277842e-01   2.6325137989e-01   3.7292226932e-03
-4.0667863308e-01   2.3611758255e-01   3.6216269606e-03
-4.2429939843e-01   2.0707917375e-01   3.5298112483e-03
-4.3957306770e-01   1.7628558496e-01   3.4524579648e-03
-4.5236974126e-01   1.4389932653e-01   3.3884618528e-03
-4.6257263601e-01   1.1009519956e-01   3.3369319152e-03
-4.7007902906e-01   7.5059418302e-02   3.2971767709e-03
-4.7480112803e-01   3.8988647161e-02   3.2686870358e-03
-4.7666686160e-01   2.0889570686e-03   3.2511202294e-03
-4.7562058442e-01   -3.5425293615e-02   3.2442899579e-03
-4.7162369112e-01   -7.3332647839e-02   3.2481597713e-03
-4.6465513444e-01   -1.1140580199e-01   3.2628416670e-03
-4.5471184339e-01   -1.4941291473e-01   3.2885992068e-03
-4.4180903735e-01   -1.8711896528e-01   3.3258553705e-03
-4.2598043319e-01   -2.2428715376e-01   3.3752054962e-03
-4.0727834266e-01   -2.6068033561e-01   3.4374359267e-03
-3.8577365825e-01   -2.9606248189e-01   3.5135493008e-03
-3.6155572645e-01   -3.3020015709e-01   3.6047978236e-03
-3.3473210790e-01   -3.6286400583e-01   3.7127263338e-03
-3.0542822516e-01   -3.9383023959e-01   3.8392276267e-03
-2.7378689936e-01   -4.2288211481e-01   3.9866133266e-03
-2.3996777820e-01   -4.4981139343e-01   4.1577047261e-03
-2.0414665871e-01   -4.7441977725e-01   4.3559495079e-03
-2.0409965084e-01   -4.7444967826e-01   4.3562221068e-03
-2.0362940933e-01   -4.7474846264e-01   4.3589509127e-03
-1.9891079128e-01   -4.7771365712e-01   4.3865226626e-03
-1.6103815440e-01   -4.9944378573e-01   4.6209951453e-03
-1.2159066973e-01   -5.1846816816e-01   4.8928728464e-03
-8.0789386261e-02   -5.3462863348e-01   5.2087784206e-03
-3.8867705529e-02   -5.4778243235e-01   5.5769503659e-03
3.9297272314e-03   -5.5780341041e-01   6.0077016644e-03
4.7348179516e-02   -5.6458311090e-01   6.5140292088e-03
9.1124015980e-02   -5.6803180220e-01   7.1124288447e-03
1.3498588604e-01   -5.6807942796e-01   7.8239915405e-03
1.7865588269e-01   -5.6467647942e-01   8.6758852235e-03
2.2185063091e-01   -5.5779479273e-01   9.7033666868e-03
2.6428225135e-01   -5.4742827739e-01   1.0952521838e-02
3.0565912709e-01   -5.3359358754e-01   1.2484003728e-02
3.4568637883e-01   -5.1633075412e-01   1.4378163552e-02
3.8406592053e-01   -4.9570380507e-01   1.6742101506e-02
4.2049591780e-01   -4.7180141307e-01   1.9718888339e-02
4.5466946387e-01   -4.4473762550e-01   2.3499838686e-02
4.8627222092e-01   -4.1465274913e-01   2.8340965882e-02
5.1497869120e-01   -3.8171448650e-01   3.4582961967e-02
5.4044688537e-01   -3.4611944549e-01   4.2675032279e-02
5.6231120123e-01   -3.0809516299e-01   5.3199419605e-02
5.6233668753e-01   -3.0804509199e-01   5.3214746270e-02
5.6259119072e-01   -3.0754418693e-01   5.3368297458e-02
5.6510005903e-01   -3.0251574153e-01   5.4932613246e-02
5.8235967519e-01   -2.6203888847e-01   6.9157819079e-02
5.9511022046e-01   -2.1973779109e-01   8.7582627822e-02
6.0285472542e-01   -1.7595827235e-01   1.1121646298e-01
6.0504624568e-01   -1.3109278078e-01   1.4103340616e-01
6.0110387739e-01   -8.5584574146e-02   1.7770530212e-01
5.9045626815e-01   -3.9929709605e-02   2.2116910551e-01
5.7262500583e-01   5.3258589386e-03   2.7005160202e-01
5.4735367764e-01   4.9597603863e-02   3.2110238361e-01
5.1476954696e-01   9.2285556115e-02   3.6896058719e-01
4.7553407389e-01   1.3281050418e-01   4.0668164919e-01
4.3090990868e-01   1.7065986976e-01   4.2726725590e-01
3.8267358298e-01   2.0543387622e-01   4.2587186938e-01
3.3285674775e-01   2.3687865984e-01   4.0169946120e-01
2.8338680861e-01   2.6489481178e-01   3.5849290079e-01
2.3575970457e-01   2.8951806940e-01   3.0327052823e-01
1.9086163172e-01   3.1087922136e-01   2.4402940757e-01
1.4897508046e-01   3.2915665492e-01   1.8760581637e-01
1.0992097350e-01   3.4453448472e-01   1.3849825799e-01
1.0987267219e-01   3.4455236527e-01   1.3844125584e-01
1.0938987396e-01   3.4473092484e-01   1.3787208992e-01
1.0458316059e-01   3.4649198831e-01   1.3226633073e-01
6.8210809961e-02   3.5875361606e-01   9.3880183861e-02
3.3613170551e-02   3.6841502788e-01   6.4839821541e-02
3.0139054391e-04   3.7555531845e-01   4.3950179289e-02
-3.2103899391e-02   3.8022036022e-01   2.9572253770e-02
-6.3853819297e-02   3.8243187143e-01   2.0052968060e-02
-9.5078860137e-02   3.8219696773e-01   1.3957942946e-02
-1.2580938648e-01   3.7951668274e-01   1.0159531824e-02
-1.5599977521e-01   3.7439281716e-01   7.8350299933e-03
-1.8555089659e-01   3.6683303490e-01   6.4203433439e-03
-2.1432859091e-01   3.5685441706e-01   5.5490332629e-03
-2.4217763668e-01   3.4448579321e-01   4.9944698760e-03
-2.6893173195e-01   3.2976917104e-01   4.6223993823e-03
-2.9442034705e-01   3.1276053056e-01   4.3564554021e-03
-3.1847337218e-01   2.9353018309e-01   4.1542048084e-03
-3.4092427522e-01   2.7216283239e-01   3.9927090825e-03
-3.6161236828e-01   2.4875742580e-01   3.8595967695e-03
-3.8038452292e-01   2.2342684811e-01   3.7480763996e-03
-3.9709656454e-01   1.9629748897e-01   3.6542512105e-03
-4.1161447419e-01   1.6750870192e-01   3.5757288776e-03
-4.2381546554e-01   1.3721216523e-01   3.5109246783e-03
-4.3358896915e-01   1.0557115168e-01   3.4587206348e-03
-4.4083753721e-01   7.2759712338e-02   3.4183014629e-03
-4.4547767204e-01   3.8961779241e-02   3.3890764260e-03
-4.4744057696e-01   4.3701915840e-03   3.3706425964e-03
-4.4667282603e-01   -3.0814349405e-02   3.3627682199e-03
-4.4313694846e-01   -6.6384391541e-02   3.3653860596e-03
-4.3681192347e-01   -1.0212690285e-01   3.3785919504e-03
-4.2769358132e-01   -1.3782449653e-01   3.4026464477e-03
-4.1579490707e-01   -1.7325670302e-01   3.4379789273e-03
-4.0114624376e-01   -2.0820128216e-01   3.4851944376e-03
-3.8379539244e-01   -2.4243556796e-01   3.5450842981e-03
-3.6380760731e-01   -2.7573783840e-01   3.6186419739e-03
-3.6378039330e-01   -2.7577973298e-01   3.6187417254e-03
-3.6350802337e-01   -2.7619857505e-01   3.6197408732e-03
-3.6076137983e-01   -2.8037653510e-01   3.6298949257e-03
-3.3786434069e-01   -3.1234638411e-01   3.7192929491e-03
-3.1252814802e-01   -3.4291892675e-01   3.8264536345e-03
-2.8487173546e-01   -3.7188445882e-01   3.9524319310e-03
-2.5503029970e-01   -3.9903998664e-01   4.0991156246e-03
-2.2315477803e-01   -4.2419059490e-01   4.2690356878e-03
-1.8941121326e-01   -4.4715079029e-01   4.4653624153e-03
-1.5398001830e-01   -4.6774581238e-01   4.6919931835e-03
-1.1705514933e-01   -4.8581290340e-01   4.9537014633e-03
-7.8843195150e-02   -5.0120252966e-01   5.2563432978e-03
-3.9562392027e-02   -5.1377954734e-01   5.6071301394e-03
5.5842591075e-04   -5.2342430651e-01   6.0149854417e-03
4.1280927929e-02   -5.3003368761e-01   6.4910102057e-03
8.2358424348e-02   -5.3352206599e-01   7.0490911514e-03
1.2353702194e-01   -5.3382220114e-01   7.7067067318e-03
1.6455677332e-01   -5.3088604894e-01   8.4859899092e-03
2.0515279064e-01   -5.2468549726e-01   9.4151177128e-03
2.4505628937e-01   -5.1521302798e-01   1.0530231554e-02
2.8399550894e-01   -5.0248231160e-01   1.1877977448e-02
3.2169644531e-01   -4.8652874551e-01   1.3518487876e-02
3.5788335662e-01   -4.6740995153e-01   1.5529750718e-02
3.9227891796e-01   -4.4520625459e-01   1.8013093108e-02
3.9232163559e-01   -4.4517592839e-01   1.8016627676e-02
3.9274862547e-01   -4.4487239807e-01   1.8052027548e-02
3.9699977026e-01   -4.4181031840e-01   1.8411509267e-02
4.2900802261e-01   -4.1621181297e-01   2.1601409397e-02
4.5862309687e-01   -3.8777922262e-01   2.5595634514e-02
4.8555781075e-01   -3.5666774442e-01   3.0622445020e-02
5.0951792011e-01   -3.2305791542e-01   3.6971524578e-02
5.3019895399e-01   -2.8715668886e-01   4.5003283898e-02
5.4728259869e-01   -2.4919879747e-01   5.5152617578e-02
5.6043334188e-01   -2.0944841956e-01   6.7920049656e-02
5.6929679143e-01   -1.6820108241e-01   8.3839117582e-02
5.7350211168e-01   -1.2578558629e-01   1.0340474857e-01
5.7267228134e-01   -8.2565488001e-02   1.2694569223e-01
5.6644699399e-01   -3.8939336239e-02   1.5442994836e-01
5.5452311688e-01   4.6615558384e-03   1.8521297346e-01
5.3671525390e-01   4.7779350815e-02   2.1778029928e-01
5.1303257976e-01   8.9941494128e-02   2.4959405384e-01
4.8375746069e-01   1.3067896939e-01   2.7719753536e-01
4.4949959737e-01   1.6955027976e-01   2.9670788723e-01
4.1119413028e-01   2.0616806883e-01   3.0468521821e-01
3.7002219913e-01   2.4022303272e-01   2.9913518436e-01
3.2725981814e-01   2.7149897774e-01   2.8022537011e-01
2.8409395325e-01   2.9987457130e-01   2.5034932863e-01
2.8403893132e-01   2.9990897578e-01   2.5030569668e-01
2.8348876310e-01   3.0025275580e-01   2.4986874635e-01
2.7799251356e-01   3.0366407855e-01   2.4543809013e-01
2.3549412996e-01   3.2868422881e-01   2.0793966067e-01
1.9418778028e-01   3.5079361292e-01   1.6854808051e-01
1.5429018336e-01   3.7005082582e-01   1.3110484184e-01
1.1575769725e-01   3.8652161038e-01   9.8243188353e-02
7.8388326781e-02   4.0026239535e-01   7.1269381041e-02
4.1919867584e-02   4.1131162765e-01   5.0374258507e-02
6.1049213711e-03   4.1968787909e-01   3.4995526339e-02
-2.9243320051e-02   4.2539268979e-01   2.4182126547e-02
-6.4231372305e-02   4.2841599870e-01   1.6880397524e-02
-9.8884616053e-02   4.2874241964e-01   1.2117796031e-02
-1.3315756295e-01   4.2635719843e-01   9.0942588463e-03
-1.6694887768e-01   4.2125123269e-01   7.2060296330e-03
-2.0011685448e-01   4.1342494737e-01   6.0287597343e-03
-2.3249298246e-01   4.0289107666e-01   5.2820188477e-03
-2.6389270470e-01   3.8967652869e-01   4.7903123047e-03
-2.9412339992e-01   3.7382354290e-01   4.4489402930e-03
-3.2299006999e-01   3.5539033075e-01   4.1978859602e-03
-3.5029934131e-01   3.3445134838e-01   4.0037330290e-03
-3.7586233055e-01   3.1109730610e-01   3.8481112941e-03
-3.9949679440e-01   2.8543498262e-01   3.7208102232e-03
-4.2102884642e-01   2.5758688532e-01   3.6158619571e-03
-4.4029441455e-01   2.2769078094e-01   3.5294647099e-03
-4.5714054003e-01   1.9589911080e-01   3.4589857232e-03
-4.5716047374e-01   1.9585731331e-01   3.4588000763e-03
-4.5735957989e-01   1.9543918290e-01   3.4569509677e-03
-4.5932749074e-01   1.9124239869e-01   3.4391689537e-03
-4.7323821078e-01   1.5749043041e-01   3.3339112962e-03
-4.8444210318e-01   1.2221566302e-01   3.2659965276e-03
-4.9282977400e-01   8.5611824949e-02   3.2192621839e-03
-4.9830659496e-01   4.7883750739e-02   3.1872841857e-03
-5.0079402817e-01   9.2463367066e-03   3.1674925827e-03
-5.0023056574e-01   -3.0076607319e-02   3.1588665398e-03
-4.9657246032e-01   -6.9853589524e-02   3.1610534661e-03
-4.8979431260e-01   -1.0984673877e-01   3.1740399974e-03
-4.7988953836e-01   -1.4981316926e-01   3.1980353033e-03
-4.6687072113e-01   -1.8950639906e-01   3.2334353519e-03
-4.5076985086e-01   -2.2867781424e-01   3.2808203920e-03
-4.3163844693e-01   -2.6707817044e-01   3.3409684674e-03
-4.0954756418e-01   -3.0445912313e-01   3.4148795366e-03
-3.8458768064e-01   -3.4057477795e-01   3.5038093336e-03
-3.5686846656e-01   -3.7518325177e-01   3.6093141521e-03
-3.2651843532e-01   -4.0804823577e-01   3.7333089600e-03
-2.9368447745e-01   -4.3894055077e-01   3.8781424097e-03
-2.5853128028e-01   -4.6763968606e-01   4.0466936535e-03
-2.2124063694e-01   -4.9393531219e-01   4.2424976515e-03
-1.8201064947e-01   -5.1762875910e-01   4.4699080839e-03
-1.4105483261e-01   -5.3853445066e-01   4.7343103247e-03
-1.4100145137e-01   -5.3855932441e-01   4.7346748126e-03
-1.4046750427e-01   -5.3880779563e-01   4.7383236118e-03
-1.3511466279e-01   -5.4126580834e-01   4.7752068187e-03
-9.2467604478e-02   -5.5877969351e-01   5.0901373837e-03
-4.8599222706e-02   -5.7315873630e-01   5.4584938629e-03
-3.7646777093e-03   -5.8426721537e-01   5.8911982564e-03
4.1770004357e-02   -5.9198781570e-01   6.4021326369e-03
8.7729147753e-02   -5.9622272750e-01   7.0090845407e-03
1.3382863963e-01   -5.9689466632e-01   7.7350377803e-03
1.7977710036e-01   -5.9394781524e-01   8.6099487046e-03
2.2527696049e-01   -5.8734869282e-01   9.6732044655e-03
2.7002537516e-01   -5.7708695573e-01   1.0977043377e-02
3.1371488171e-01   -5.6317615144e-01   1.2591341887e-02
3.5603367026e-01   -5.4565444497e-01   1.4610334350e-02
3.9666528574e-01   -5.2458535693e-01   1.7161955879e-02
4.3528752256e-01   -5.0005856644e-01   2.0420839931e-02
4.7157018661e-01   -4.7219085597e-01   2.4626413065e-02
5.0517128226e-01   -4.4112730605e-01   3.0107338308e-02
5.3573109849e-01   -4.0704288828e-01   3.7313732977e-02
5.6286359778e-01   -3.7014465148e-01   4.6857643161e-02
5.8614457760e-01   -3.3067474522e-01   5.9559504253e-02
6.0509647833e-01   -2.8891455749e-01   7.6492410839e-02
6.0511771656e-01   -2.8885982452e-01   7.6517337426e-02
6.0532966052e-01   -2.8831231798e-01   7.6767104600e-02
6.0740501133e-01   -2.8281971494e-01   7.9315545250e-02
6.2073719850e-01   -2.3884591858e-01   1.0276400050e-01
6.2845555189e-01   -1.9334422419e-01   1.3362451518e-01
6.2981307065e-01   -1.4676175335e-01   1.7353490074e-01
6.2398452546e-01   -9.9614870027e-02   2.2372149823e-01
6.1013205700e-01   -5.2494257557e-02   2.8423045393e-01
5.8754373686e-01   -6.0621905867e-03   3.5285554996e-01
5.5585830916e-01   3.8964550925e-02   4.2407332616e-01
5.1534845073e-01   8.1852433356e-02   4.8870904593e-01
4.6716703573e-01   1.2191125347e-01   5.3525606273e-01
4.1340500988e-01   1.5856822029e-01   5.5319032197e-01
3.5683816343e-01   1.9143598432e-01   5.3713366790e-01
3.0038882604e-01   2.2034974708e-01   4.8944415570e-01
2.4651188957e-01   2.4535775509e-01   4.1939517858e-01
1.9677235331e-01   2.6666925316e-01   3.3945924420e-01
1.5175579667e-01   2.8458113723e-01   2.6108183599e-01
1.1126121684e-01   2.9940833685e-01   1.9206304166e-01
1.1121207286e-01   2.9942544885e-01   1.9198275297e-01
1.1072098021e-01   2.9959631751e-01   1.9118106149e-01
1.0584441645e-01   3.0127997658e-01   1.8328436423e-01
6.9681055319e-02   3.1292817599e-01   1.2922715674e-01
3.6408702110e-02   3.2202889160e-01   8.8451707596e-02
5.2407393772e-03   3.2873810010e-01   5.9250619395e-02
-2.4453699534e-02   3.3315798908e-01   3.9238520412e-02
-5.3122222715e-02   3.3534982210e-01   2.6034804449e-02
-8.1042098185e-02   3.3534741023e-01   1.7604558048e-02
-1.0835102795e-01   3.3316895657e-01   1.2368000964e-02
-1.3508174889e-01   3.2882644530e-01   9.1821333082e-03
-1.6119325795e-01   3.2233255388e-01   7.2657407530e-03
