X    Y    Z
0.0000000000e+00   4.0000000000e-01   0.0000000000e+00
-4.0000608228e-05   4.0000799808e-01   4.1654168367e-06
-4.4007346774e-04   4.0008776764e-01   4.5682309480e-05
-4.4473512796e-03   4.0086429882e-01   4.4732996020e-04
-3.6132529862e-02   4.0559094658e-01   2.8394681728e-03
-6.8236491549e-02   4.0787655481e-01   4.1987760261e-03
-1.0049916546e-01   4.0766000635e-01   4.8710024458e-03
-1.3268001077e-01   4.0489891529e-01   5.1142147516e-03
-1.6455293336e-01   3.9956858749e-01   5.1090311785e-03
-1.9590216470e-01   3.9166133039e-01   4.9739528264e-03
-2.2651935825e-01   3.8118602952e-01   4.7816794121e-03
-2.5620187846e-01   3.6816789937e-01   4.5736137381e-03
-2.8475209041e-01   3.5264832442e-01   4.3712323750e-03
-3.1197739647e-01   3.3468472247e-01   4.1841500795e-03
-3.3769077791e-01   3.1435038173e-01   4.0153750166e-03
-3.6171164684e-01   2.9173423924e-01   3.8644983979e-03
-3.8386687023e-01   2.6694058133e-01   3.7295330895e-03
-4.0399187680e-01   2.4008865473e-01   3.6079570367e-03
-4.2193179290e-01   2.1131218309e-01   3.4973311751e-03
-4.3754257577e-01   1.8075878619e-01   3.3957015117e-03
-4.5069212391e-01   1.4858930150e-01   3.3018796987e-03
-4.6126134866e-01   1.1497700891e-01   3.2156252035e-03
-4.6914519157e-01   8.0106760897e-02   3.1377173507e-03
-4.7425357075e-01   4.4174021395e-02   3.0698979556e-03
-4.7651951198e-01   7.3836163222e-03   3.1789137263e-03
-4.7588701276e-01   -3.0051759814e-02   3.2175196135e-03
-4.7231102830e-01   -6.7911920311e-02   3.2370256876e-03
-4.6576652737e-01   -1.0597045723e-01   3.2564410509e-03
-4.5624732681e-01   -1.4399616522e-01   3.2829167693e-03
-4.4376583115e-01   -1.8175443810e-01   3.3193720142e-03
-4.2835304029e-01   -2.1900867979e-01   3.3672946552e-03
-4.1005858433e-01   -2.5552174020e-01   3.4277773260e-03
-3.8895069694e-01   -2.9105737429e-01   3.5019122654e-03
-3.8892193916e-01   -2.9110208952e-01   3.5020164143e-03
-3.8863411607e-01   -2.9154913271e-01   3.5030592345e-03
-3.8573139406e-01   -2.9600855838e-01   3.5136212224e-03
-3.6151784633e-01   -3.3014222270e-01   3.6049332467e-03
-3.3469891715e-01   -3.6280235504e-01   3.7128812170e-03
-3.0540000268e-01   -3.9376519455e-01   3.8393833483e-03
-2.7376389683e-01   -4.2281402367e-01   3.9867608113e-03
-2.3995021853e-01   -4.4974062855e-01   4.1578382094e-03
-2.0413473440e-01   -4.7434673323e-01   4.3560637814e-03
-1.6650858106e-01   -4.9644539910e-01   4.5856605091e-03
-1.2727739294e-01   -5.1586238127e-01   4.8518185056e-03
-8.6660343102e-02   -5.3243743423e-01   5.1609389537e-03
-4.4889105397e-02   -5.4602555925e-01   5.5209384232e-03
-2.2067480283e-03   -5.5649818691e-01   5.9416178303e-03
4.1133431436e-02   -5.6374428872e-01   6.4350909445e-03
8.4869119776e-02   -5.6767141240e-01   7.0162519442e-03
1.2873024287e-01   -5.6820663627e-01   7.7032396954e-03
1.7243961127e-01   -5.6529745434e-01   8.5358057131e-03
2.1571425256e-01   -5.5891262681e-01   9.5370821019e-03
2.5826699431e-01   -5.4904288960e-01   1.0751858807e-02
2.9980680627e-01   -5.3570162253e-01   1.2238566228e-02
3.4003934533e-01   -5.1892548678e-01   1.4074294149e-02
3.7866709377e-01   -4.9877504446e-01   1.6361462112e-02
3.7871533357e-01   -4.9874715056e-01   1.6364733968e-02
3.7919756004e-01   -4.9846791561e-01   1.6397505272e-02
3.8400254224e-01   -4.9564601168e-01   1.6730559911e-02
4.2042911453e-01   -4.7174784095e-01   1.9707165468e-02
4.5459961553e-01   -4.4468859656e-01   2.3487773017e-02
4.8619974313e-01   -4.1460855890e-01   2.8328669508e-02
5.1490400993e-01   -3.8167540186e-01   3.4571077219e-02
5.4037038846e-01   -3.4608570517e-01   4.2664907830e-02
5.6223317405e-01   -3.0806698257e-01   5.3193427206e-02
5.8009425914e-01   -2.6788036997e-01   6.6892385065e-02
5.9351376318e-01   -2.2582407886e-01   8.4650624867e-02
6.0200233675e-01   -1.8223759822e-01   1.0746964741e-01
6.0501965158e-01   -1.3750636476e-01   1.3634820763e-01
6.0198659531e-01   -9.2066147552e-02   1.7204892817e-01
5.9232199903e-01   -4.6405657295e-02   2.1470602546e-01
5.7551689799e-01   -1.0649133605e-03   2.6326149264e-01
5.5127493765e-01   4.3374565118e-02   3.1431501361e-01
5.1967180799e-01   8.6312606195e-02   3.6302885558e-01
4.8128900108e-01   1.2716441390e-01   4.0260333772e-01
4.3730825924e-01   1.6540525708e-01   4.2591897144e-01
4.3724912362e-01   1.6545229352e-01   4.2593578019e-01
4.3665741710e-01   1.6592238432e-01   4.2610189880e-01
4.3070614980e-01   1.7059577982e-01   4.2756466629e-01
3.8245615616e-01   2.0535211336e-01   4.2606485737e-01
3.3263572945e-01   2.3677825485e-01   4.0178016430e-01
2.8317205245e-01   2.6477558090e-01   3.5847668563e-01
2.3555914987e-01   2.8938054016e-01   3.0318889342e-01
1.9068046300e-01   3.1072445131e-01   2.4391670497e-01
1.4881603271e-01   3.2898602413e-01   1.8748367184e-01
1.0978656014e-01   3.4434957360e-01   1.3833556620e-01
7.3153837207e-02   3.5697666584e-01   9.8331274765e-02
3.8409951334e-02   3.6699303931e-01   6.7238551999e-02
5.0333013255e-03   3.7448628273e-01   4.5716436096e-02
-2.7419016459e-02   3.7950548673e-01   3.0813061374e-02
-5.9207446058e-02   3.8207343636e-01   2.0890849999e-02
-9.0472010735e-02   3.8219757496e-01   1.4506520532e-02
-1.2125138109e-01   3.7987855977e-01   1.0512046685e-02
-1.5150644479e-01   3.7511722361e-01   8.0618372513e-03
-1.8114276299e-01   3.6791980668e-01   6.5712739866e-03
-2.1002928511e-01   3.5830163808e-01   5.6576245350e-03
-2.1006568029e-01   3.5828779923e-01   5.6566857981e-03
-2.1042955083e-01   3.5814919530e-01   5.6473286428e-03
-2.1406005331e-01   3.5674163215e-01   5.5567013912e-03
-2.4190151824e-01   3.4439270193e-01   4.9990504505e-03
-2.6864942566e-01   3.2969662769e-01   4.6252674025e-03
-2.9413338856e-01   3.1270928716e-01   4.3581590973e-03
-3.1818338312e-01   2.9350087887e-01   4.1550332957e-03
-3.4063293872e-01   2.7215598625e-01   3.9927534707e-03
-3.6132140818e-01   2.4877343047e-01   3.8588444623e-03
-3.8009568813e-01   2.2346596555e-01   3.7464713332e-03
-3.9681161649e-01   1.9635984690e-01   3.6517330904e-03
-4.1133517636e-01   1.6759429109e-01   3.5722601989e-03
-4.2354357420e-01   1.3732083749e-01   3.5065093970e-03
-4.3332622496e-01   1.0570261868e-01   3.4534153233e-03
-4.4058565717e-01   7.2913544887e-02   3.4122185805e-03
-4.4523834148e-01   3.9137407211e-02   3.3823795690e-03
-4.4721544096e-01   4.5669045459e-03   3.3635346461e-03
-4.4646348023e-01   -3.0597400879e-02   3.3554745431e-03
-4.4294492895e-01   -6.6148193784e-02   3.3581357630e-03
-4.3663869595e-01   -1.0187257614e-01   3.3716002428e-03
-4.2754052979e-01   -1.3755329122e-01   3.3961003964e-03
-4.1566332226e-01   -1.7296999468e-01   3.4320276038e-03
-4.0103731169e-01   -2.0790056575e-01   3.4799431654e-03
-3.8371017990e-01   -2.4212245093e-01   3.5405267538e-03
-3.6374705626e-01   -2.7541403268e-01   3.6148646030e-03
-3.4123040328e-01   -3.0755601580e-01   3.7040709974e-03
-3.1625979516e-01   -3.3833282197e-01   3.8095583036e-03
-2.8895159672e-01   -3.6753398515e-01   3.9330661013e-03
-2.5943853692e-01   -3.9495553943e-01   4.0767147452e-03
-2.2786917922e-01   -4.2040139112e-01   4.2430796595e-03
-2.2782756184e-01   -4.2043258430e-01   4.2433082109e-03
-2.2741121781e-01   -4.2074432141e-01   4.2455960453e-03
-2.2323082695e-01   -4.2384214966e-01   4.2687079427e-03
-1.8951443220e-01   -4.4680391513e-01   4.4648755534e-03
-1.5411018563e-01   -4.6740266590e-01   4.6912939456e-03
-1.1721187002e-01   -4.8547565396e-01   4.9527369020e-03
-7.9025900301e-02   -5.0087334182e-01   5.2550531125e-03
-3.9770338823e-02   -5.1346056813e-01   5.6054410672e-03
3.2615355031e-04   -5.2311765142e-01   6.0128046259e-03
4.1025418460e-02   -5.2974142651e-01   6.4882109651e-03
8.2080938793e-02   -5.3324620882e-01   7.0454718561e-03
1.2323899917e-01   -5.3356468322e-01   7.7018605030e-03
1.6423985175e-01   -5.3064871510e-01   8.4789548535e-03
2.0481887285e-01   -5.2447008258e-01   9.4035608479e-03
2.4470770151e-01   -5.1502112984e-01   1.0508614826e-02
2.8363536148e-01   -5.0231534168e-01   1.1833897177e-02
3.2132938427e-01   -4.8638783887e-01   1.3426318829e-02
3.5751697155e-01   -4.6729579153e-01   1.5339483342e-02
3.9191937518e-01   -4.4511891515e-01   1.7826545085e-02
4.2425333673e-01   -4.1996045904e-01   2.0910279663e-02
4.5423742973e-01   -3.9194748949e-01   2.4760916954e-02
4.8158599413e-01   -3.6123141095e-01   2.9598596566e-02
5.0600671804e-01   -3.2798877308e-01   3.5700838338e-02
5.2719777774e-01   -2.9242229937e-01   4.3414486740e-02
5.4484426671e-01   -2.5476218783e-01   5.3160026495e-02
5.4486442376e-01   -2.5471279715e-01   5.3174007275e-02
5.4506564555e-01   -2.5421872522e-01   5.3314042102e-02
5.4704285012e-01   -2.4926161486e-01   5.4737315113e-02
5.6023494126e-01   -2.0952955153e-01   6.7418929887e-02
5.6914858244e-01   -1.6829722047e-01   8.3230763772e-02
5.7341437644e-01   -1.2589261632e-01   1.0266675662e-01
5.7265664179e-01   -8.2678366361e-02   1.2605774941e-01
5.6651598276e-01   -3.9051983632e-02   1.5337903243e-01
5.5468924878e-01   4.5563097584e-03   1.8400067029e-01
5.3698947362e-01   4.7689726444e-02   2.1643108354e-01
5.1342212101e-01   8.9876573738e-02   2.4816164364e-01
4.8426344417e-01   1.3064832357e-01   2.7576501523e-01
4.5011499850e-01   1.6956340828e-01   2.9537932049e-01
4.1190251430e-01   2.0623370356e-01   3.0357918262e-01
3.7079656520e-01   2.4034833733e-01   2.9837891683e-01
3.2806912712e-01   2.7168885334e-01   2.7977340023e-01
2.8490985377e-01   3.0013166482e-01   2.5017821124e-01
2.4226018175e-01   3.2563607149e-01   2.1352673091e-01
2.0072636218e-01   3.4822206326e-01   1.7428778443e-01
1.6057545134e-01   3.6794415897e-01   1.3644208350e-01
1.2180032269e-01   3.8486742324e-01   1.0282882115e-01
1.2175155405e-01   3.8488729838e-01   1.0278933069e-01
1.2126397540e-01   3.8508580345e-01   1.0239495174e-01
1.1639886326e-01   3.8704624106e-01   9.8504061094e-02
7.8966881991e-02   4.0084338358e-01   7.1499520473e-02
4.2434665083e-02   4.1194487185e-01   5.0558471910e-02
6.5557619082e-03   4.2036916695e-01   3.5132111676e-02
-2.8856503817e-02   4.2611773568e-01   2.4277067742e-02
-6.3908919830e-02   4.2918043486e-01   1.6942697515e-02
-9.8627239982e-02   4.2954176807e-01   1.2156406672e-02
-1.3296626353e-01   4.2718684227e-01   9.1163618058e-03
-1.6682475554e-01   4.2210639819e-01   7.2160967096e-03
-2.0006086128e-01   4.1430070294e-01   6.0278382701e-03
-2.3250561571e-01   4.0378235368e-01   5.2669714381e-03
-2.6397364692e-01   3.9057816901e-01   4.7531263478e-03
-2.9427112348e-01   3.7473037709e-01   4.3764765217e-03
-3.2320145704e-01   3.5629728858e-01   4.0723571259e-03
-3.5056937558e-01   3.3535359841e-01   3.8037546855e-03
-3.7618387952e-01   3.1199041819e-01   3.5495069551e-03
-3.9986041201e-01   2.8631510844e-01   3.2957753845e-03
-4.2142240899e-01   2.5845096226e-01   3.0289873641e-03
-4.4070229754e-01   2.2853678374e-01   2.7294922552e-03
-4.5757319682e-01   1.9672555335e-01   3.1124758236e-03
-4.7190508215e-01   1.6318194523e-01   3.2225941091e-03
-4.8355592388e-01   1.2808452972e-01   3.2348419878e-03
-4.9240705128e-01   9.1624920514e-02   3.2171865105e-03
-4.9835864482e-01   5.4006348466e-02   3.1952314531e-03
-5.0132845811e-01   1.5442421782e-02   3.1783173921e-03
-5.0125177224e-01   -2.3844089101e-02   3.1697540120e-03
-4.9808176880e-01   -6.3622501862e-02   3.1707310630e-03
-4.9178999795e-01   -1.0365552676e-01   3.1817819018e-03
-4.9177994801e-01   -1.0370677888e-01   3.1817862529e-03
-4.9167916678e-01   -1.0421930109e-01   3.1818319772e-03
-4.9064316895e-01   -1.0934451931e-01   3.1825049114e-03
-4.8077565526e-01   -1.4937143615e-01   3.1991404121e-03
-4.6778885695e-01   -1.8912883600e-01   3.2317698938e-03
-4.5171471311e-01   -2.2836774922e-01   3.2780179870e-03
-4.3260457676e-01   -2.6683856058e-01   3.3376088866e-03
-4.1052931465e-01   -3.0429253453e-01   3.4111629991e-03
-3.8557922939e-01   -3.4048336501e-01   3.4997966296e-03
-3.5786384184e-01   -3.7516873795e-01   3.6050126448e-03
-3.2751154760e-01   -4.0811189614e-01   3.7287034409e-03
-2.9466915382e-01   -4.3908319705e-01   3.8732057559e-03
-2.5950130041e-01   -4.6786165413e-01   4.0413891307e-03
-2.2218976982e-01   -4.9423645231e-01   4.2367752842e-03
-1.8293269020e-01   -5.1800842884e-01   4.4636913479e-03
-1.4194363788e-01   -5.3899151062e-01   4.7274614123e-03
-9.9450646029e-02   -5.5701409972e-01   5.0346395988e-03
-5.5695165457e-02   -5.7192040017e-01   5.3943621681e-03
-1.0930914358e-02   -5.8357168086e-01   5.8165164759e-03
3.4577339480e-02   -5.9184746283e-01   6.3145313784e-03
8.0554967885e-02   -5.9664663152e-01   6.9055575629e-03
1.2671870057e-01   -5.9788847125e-01   7.6117326230e-03
1.2677772816e-01   -5.9788775419e-01   7.6127213176e-03
1.2736799455e-01   -5.9788025814e-01   7.6226211618e-03
1.3326958312e-01   -5.9777273138e-01   7.7229234985e-03
1.7928988467e-01   -5.9488098925e-01   8.5967388304e-03
2.2486579656e-01   -5.8833201428e-01   9.6587347455e-03
2.6969408193e-01   -5.7811506825e-01   1.0961199871e-02
3.1346685133e-01   -5.6424332972e-01   1.2574094662e-02
3.5587183138e-01   -5.4675462409e-01   1.4591776327e-02
3.9659206668e-01   -5.2571216496e-01   1.7142369354e-02
4.3530481761e-01   -5.0120536045e-01   2.0400643798e-02
4.7167935406e-01   -4.7335076036e-01   2.4605237423e-02
5.0537329752e-01   -4.4229324688e-01   3.0080701550e-02
5.3602716592e-01   -4.0820760086e-01   3.7263985626e-02
5.6325687101e-01   -3.7130060217e-01   4.6733480969e-02
5.8664415747e-01   -3.3181383646e-01   5.9236627385e-02
6.0572539622e-01   -2.9002736891e-01   7.5709542379e-02
6.1995085473e-01   -2.4626509881e-01   9.8122108788e-02
6.2866657717e-01   -2.0090385425e-01   1.2771077118e-01
6.3113689988e-01   -1.5438096000e-01   1.6615572499e-01
6.2654030669e-01   -1.0720218408e-01   2.1482432908e-01
6.1402521867e-01   -5.9947761504e-02   2.7405404309e-01
6.1400380093e-01   -5.9887558407e-02   2.7413610234e-01
6.1378884080e-01   -5.9285579279e-02   2.7495751123e-01
6.1156069006e-01   -5.3271267523e-02   2.8325187160e-01
5.8909304926e-01   -6.7338620467e-03   3.5224151455e-01
5.5748063745e-01   3.8407665535e-02   4.2409805171e-01
5.1697399125e-01   8.1415294704e-02   4.8963400755e-01
4.6870927896e-01   1.2159267426e-01   5.3722271964e-01
4.1477498195e-01   1.5835995407e-01   5.5611441273e-01
3.5796690573e-01   1.9132323977e-01   5.4056806036e-01
3.0128498946e-01   2.2031439870e-01   4.9146811334e-01
2.5887070140e-01   2.4025604345e-01   4.3066468289e-01
2.2079187382e-01   2.5747118570e-01   3.4548170906e-01
1.8975420011e-01   2.7194177916e-01   2.2059053249e-01
1.5253774816e-01   2.8970450487e-01   1.7010388108e-01
1.1772067700e-01   3.0491059458e-01   1.2664711106e-01
8.4886043094e-02   3.1769319823e-01   9.1514508138e-02
5.3566127460e-02   3.2815195541e-01   6.4572126100e-02
2.3334268320e-02   3.3635237037e-01   4.4831153996e-02
-6.1457152238e-03   3.4233070588e-01   3.0935064537e-02
-6.1830413791e-03   3.4233693612e-01   3.0920400028e-02
-6.5562566139e-03   3.4239904007e-01   3.0774154060e-02
-1.0283849876e-02   3.4300023798e-01   2.9351037199e-02
-3.9178742001e-02   3.4645796700e-01   2.0414647874e-02
-6.7685968478e-02   3.4770849510e-01   1.4546373376e-02
-9.5833416483e-02   3.4674599129e-01   1.0785027660e-02
-1.2358301299e-01   3.4356505319e-01   8.4136343437e-03
