X    Y    Z
5.0000000000e-01   5.0000000000e-01   0.0000000000e+00
5.0002500000e-01   5.0002500100e-01   1.0000150006e-05
5.0027499995e-01   5.0027512104e-01   1.1001815754e-04
5.0277494850e-01   5.0278735748e-01   1.1118559158e-03
5.2229772408e-01   5.2314183539e-01   9.0538600614e-03
5.4168811968e-01   5.4480686404e-01   1.7198585078e-02
5.6081724864e-01   5.6785816329e-01   2.5563814046e-02
5.7954338600e-01   5.9236898597e-01   3.4168212304e-02
5.9771249171e-01   6.1840809809e-01   4.3031260285e-02
6.1515919503e-01   6.4603733711e-01   5.2173152807e-02
6.3170831954e-01   6.7530872017e-01   6.1614658565e-02
6.4717702132e-01   7.0626109171e-01   7.1376933339e-02
6.6137759879e-01   7.3891632487e-01   8.1481280569e-02
6.7412100834e-01   7.7327512509e-01   9.1948853515e-02
6.8522108478e-01   8.0931252783e-01   1.0280029438e-01
6.9449941907e-01   8.4697323396e-01   1.1405530770e-01
7.0179078813e-01   8.8616698407e-01   1.2573216792e-01
7.0694896661e-01   9.2676423213e-01   1.3784716487e-01
7.0985268303e-01   9.6859243267e-01   1.5041399491e-01
7.1041142090e-01   1.0114332948e+00   1.6344311115e-01
7.1041060670e-01   1.0114886176e+00   1.6346007133e-01
7.1040224859e-01   1.0120419131e+00   1.6362971541e-01
7.1029704078e-01   1.0175814877e+00   1.6533037801e-01
7.0811353453e-01   1.0612515360e+00   1.7889513670e-01
7.0351782185e-01   1.1053087834e+00   1.9293054090e-01
6.9654554272e-01   1.1493907259e+00   2.0743252963e-01
6.8727732192e-01   1.1930959375e+00   2.2239116864e-01
6.7583808903e-01   1.2359913401e+00   2.3779019118e-01
6.6239440484e-01   1.2776216672e+00   2.5360667603e-01
6.4714984932e-01   1.3175208001e+00   2.6981089241e-01
6.3033869037e-01   1.3552244727e+00   2.8636633482e-01
6.1221820408e-01   1.3902836898e+00   3.0322996077e-01
5.9306013574e-01   1.4222781020e+00   3.2035263385e-01
5.7314186118e-01   1.4508285553e+00   3.3767976207e-01
5.5273782316e-01   1.4756080747e+00   3.5515210968e-01
5.3211177957e-01   1.4963506497e+00   3.7270675056e-01
5.1150874984e-01   1.5128590480e+00   3.9027813409e-01
5.1148251686e-01   1.5128773849e+00   3.9030058567e-01
5.1122020950e-01   1.5130603611e+00   3.9052509689e-01
5.0859947479e-01   1.5148507949e+00   3.9276972499e-01
4.8829492240e-01   1.5263715835e+00   4.1027818186e-01
4.6845973244e-01   1.5334721734e+00   4.2765934489e-01
4.4925817838e-01   1.5361761247e+00   4.4484669040e-01
4.3082548147e-01   1.5345717203e+00   4.6177560330e-01
4.1326861318e-01   1.5288056543e+00   4.7838430482e-01
3.9666806060e-01   1.5190754238e+00   4.9461465705e-01
3.8108028264e-01   1.5056209217e+00   5.1041283024e-01
3.6654059744e-01   1.4887156916e+00   5.2572982591e-01
3.5306627182e-01   1.4686582495e+00   5.4052185630e-01
3.4065962489e-01   1.4457637969e+00   5.5475058588e-01
3.2931100264e-01   1.4203565727e+00   5.6838324525e-01
3.1900152377e-01   1.3927630140e+00   5.8139263061e-01
3.0970553571e-01   1.3633058226e+00   5.9375700420e-01
3.0139275136e-01   1.3322989800e+00   6.0545991149e-01
2.9403006205e-01   1.3000437005e+00   6.1648993114e-01
2.8758303982e-01   1.2668252811e+00   6.2684037317e-01
2.8201715379e-01   1.2329107785e+00   6.3650893946e-01
2.7729873283e-01   1.1985474294e+00   6.4549735928e-01
2.7339570924e-01   1.1639617190e+00   6.5381101123e-01
2.7027817882e-01   1.1293590050e+00   6.6145854098e-01
2.6791881011e-01   1.0949236012e+00   6.6845148280e-01
2.6629293991e-01   1.0608193706e+00   6.7480389220e-01
2.6629132091e-01   1.0607760353e+00   6.7481161200e-01
2.6627519497e-01   1.0603427258e+00   6.7488875384e-01
2.6612032726e-01   1.0560139812e+00   6.7565456420e-01
2.6530595452e-01   1.0224629026e+00   6.8129547578e-01
2.6518275115e-01   9.8952848572e-01   6.8633283288e-01
2.6573581773e-01   9.5731589415e-01   6.9078641147e-01
2.6695336446e-01   9.2591410050e-01   6.9467718494e-01
2.6882666597e-01   8.9539721891e-01   6.9802706459e-01
2.7134999496e-01   8.6582585873e-01   7.0085866503e-01
2.7452054164e-01   8.3724847041e-01   7.0319509420e-01
2.7833832441e-01   8.0970266065e-01   7.0505976724e-01
2.8280609541e-01   7.8321645994e-01   7.0647624348e-01
2.8792924339e-01   7.5780952992e-01   7.0746808497e-01
2.9371569541e-01   7.3349430254e-01   7.0805873557e-01
3.0017581777e-01   7.1027704599e-01   7.0827141897e-01
3.0732231610e-01   6.8815885543e-01   7.0812905427e-01
3.1517013349e-01   6.6713656876e-01   7.0765418763e-01
3.2373634556e-01   6.4720360922e-01   7.0686893864e-01
3.3304005003e-01   6.2835075855e-01   7.0579496006e-01
3.4310224865e-01   6.1056686494e-01   7.0445340966e-01
3.5394571807e-01   5.9383949124e-01   7.0286493300e-01
3.6559486597e-01   5.7815550951e-01   7.0104965615e-01
3.7807556816e-01   5.6350164829e-01   6.9902718731e-01
3.9141498122e-01   5.4986499960e-01   6.9681662663e-01
4.0564132472e-01   5.3723349272e-01   6.9443658348e-01
4.2078362610e-01   5.2559634237e-01   6.9190520053e-01
4.3687141995e-01   5.1494447861e-01   6.8924018433e-01
4.5393570485e-01   5.0526968821e-01   6.8645883280e-01
4.5395816325e-01   5.0525794032e-01   6.8645520894e-01
4.5418283767e-01   5.0514054889e-01   6.8641896136e-01
4.5643863988e-01   5.0397538354e-01   6.8605559982e-01
4.7465359146e-01   4.9541171555e-01   6.8316209218e-01
4.9390734917e-01   4.8781942212e-01   6.8018814818e-01
5.1422778758e-01   4.8120040046e-01   6.7715010073e-01
5.3564097412e-01   4.7556023079e-01   6.7406408680e-01
5.5817045175e-01   4.7090858927e-01   6.7094611090e-01
5.8183640829e-01   4.6725968169e-01   6.6781211397e-01
6.0665471738e-01   4.6463270265e-01   6.6467804821e-01
6.3263583508e-01   4.6305232454e-01   6.6155995813e-01
6.5978353550e-01   4.6254921968e-01   6.5847406809e-01
6.8809346821e-01   4.6316061733e-01   6.5543687693e-01
7.1755152085e-01   4.6493089532e-01   6.5246526004e-01
7.4813197125e-01   4.6791220316e-01   6.4957657923e-01
7.7979541614e-01   4.7216510948e-01   6.4678880080e-01
8.1248646796e-01   4.7775926111e-01   6.4412062199e-01
8.4613121798e-01   4.8477403386e-01   6.4159160554e-01
8.8063447456e-01   4.9329914515e-01   6.3922232210e-01
9.1587679963e-01   5.0343518625e-01   6.3703449938e-01
9.5171138644e-01   5.1529401521e-01   6.3505117620e-01
9.8796084828e-01   5.2899893190e-01   6.3329685868e-01
1.0244140220e+00   5.4468453129e-01   6.3179767441e-01
1.0244606652e+00   5.4470591823e-01   6.3179593238e-01
1.0249270926e+00   5.4491997886e-01   6.3177853752e-01
1.0295908716e+00   5.4707976925e-01   6.3160714653e-01
1.0659711475e+00   5.6520544719e-01   6.3043353320e-01
1.1019755612e+00   5.8563449601e-01   6.2957713009e-01
1.1372691095e+00   6.0852993040e-01   6.2907002051e-01
1.1714741177e+00   6.3405852629e-01   6.2894635402e-01
1.2041707445e+00   6.6238615490e-01   6.2924233831e-01
1.2348993952e+00   6.9367145105e-01   6.2999614640e-01
1.2631655678e+00   7.2805753912e-01   6.3124771207e-01
1.2884476688e+00   7.6566159479e-01   6.3303838358e-01
1.3102082833e+00   8.0656213559e-01   6.3541040308e-01
1.3279092424e+00   8.5078412643e-01   6.3840617961e-01
1.3410305836e+00   8.9828227220e-01   6.4206732745e-01
1.3490931163e+00   9.4892324975e-01   6.4643345057e-01
1.3516837998e+00   1.0024680878e+00   6.5154066950e-01
1.3516834614e+00   1.0025382770e+00   6.5154768868e-01
1.3516795560e+00   1.0032403986e+00   6.5161794998e-01
1.3515881996e+00   1.0102843856e+00   6.5232752453e-01
1.3475457840e+00   1.0666965828e+00   6.5831846414e-01
1.3374935712e+00   1.1250767949e+00   6.6510793529e-01
1.3213953201e+00   1.1847723091e+00   6.7270918856e-01
1.2993766285e+00   1.2449954705e+00   6.8112407787e-01
1.2717324386e+00   1.3048385269e+00   6.9034124425e-01
1.2389236971e+00   1.3632997754e+00   7.0033464605e-01
1.2015622976e+00   1.4193203859e+00   7.1106260247e-01
1.1603848719e+00   1.4718297246e+00   7.2246749335e-01
1.1162175244e+00   1.5197955676e+00   7.3447621051e-01
1.1161595022e+00   1.5198535800e+00   7.3449191732e-01
1.1155790901e+00   1.5204332089e+00   7.3464903192e-01
1.1097563573e+00   1.5261796364e+00   7.3622478750e-01
1.0632448304e+00   1.5678110804e+00   7.4881545578e-01
1.0156209228e+00   1.6030463858e+00   7.6180794616e-01
9.6772248315e-01   1.6312764005e+00   7.7509177849e-01
9.2031460075e-01   1.6520915479e+00   7.8855026553e-01
8.7406535981e-01   1.6652910929e+00   8.0206379650e-01
8.2953126885e-01   1.6708789681e+00   8.1551310739e-01
7.8715201124e-01   1.6690479689e+00   8.2878234220e-01
7.4725319393e-01   1.6601550945e+00   8.4176174851e-01
7.1005519965e-01   1.6446912402e+00   8.5434990043e-01
