X    Y    Z
0.0000000000e+00   4.0000000000e-01   0.0000000000e+00
-4.0000608228e-05   4.0000799808e-01   4.1654168367e-06
-4.4007346774e-04   4.0008776764e-01   4.5682309480e-05
-4.4473512796e-03   4.0086429882e-01   4.4732996020e-04
-3.6132529862e-02   4.0559094658e-01   2.8394681728e-03
-6.8236491549e-02   4.0787655481e-01   4.1987760261e-03
-1.0049916546e-01   4.0766000635e-01   4.8710024458e-03
-1.3268001077e-01   4.0489891529e-01   5.1142147516e-03
-1.6455293336e-01   3.9956858749e-01   5.1090311785e-03
-1.9590216470e-01   3.9166133039e-01   4.9739528264e-03
-2.2651935825e-01   3.8118602952e-01   4.7816794121e-03
-2.5620187846e-01   3.6816789937e-01   4.5736137381e-03
-2.8475209041e-01   3.5264832442e-01   4.3712323750e-03
-3.1197739647e-01   3.3468472247e-01   4.1841500795e-03
-3.3769077791e-01   3.1435038173e-01   4.0153750166e-03
-3.6171164684e-01   2.9173423924e-01   3.8644983979e-03
-3.6174120519e-01   2.9170390098e-01   3.8643334946e-03
-3.6203662084e-01   2.9140032247e-01   3.8626855829e-03
-3.6497392185e-01   2.8834499539e-01   3.8463201588e-03
-3.8685142606e-01   2.6325156160e-01   3.7260478595e-03
-4.0667713672e-01   2.3611788040e-01   3.6203603356e-03
-4.2429786601e-01   2.0707959612e-01   3.5293188014e-03
-4.3957154862e-01   1.7628613446e-01   3.4522723166e-03
-4.5236826099e-01   1.4390000302e-01   3.3883951931e-03
-4.6257121040e-01   1.1009600132e-01   3.3369104698e-03
-4.7007767005e-01   7.5060342517e-02   3.2971721275e-03
-4.7479984588e-01   3.8989690100e-02   3.2686884457e-03
-4.7666566571e-01   2.0901141710e-03   3.2511236877e-03
-4.7561948361e-01   -3.5424027699e-02   3.2442939813e-03
-4.7162269368e-01   -7.3331279216e-02   3.2481637929e-03
-4.7161568294e-01   -7.3379908246e-02   3.2481756229e-03
-4.7154530811e-01   -7.3866213394e-02   3.2482948948e-03
-4.7081481506e-01   -7.8730650997e-02   3.2495848305e-03
-4.6342389898e-01   -1.1680854328e-01   3.2658188068e-03
-4.5305929608e-01   -1.5478720421e-01   3.2931785152e-03
-4.3973884059e-01   -1.9243127498e-01   3.3321104747e-03
-4.2349888472e-01   -2.2950381937e-01   3.3832358476e-03
-4.0439438034e-01   -2.6576776231e-01   3.4473699602e-03
-3.8249884888e-01   -3.0098735320e-01   3.5255486350e-03
-3.5790423859e-01   -3.3492964550e-01   3.6190627210e-03
-3.3072066867e-01   -3.6736598398e-01   3.7295027088e-03
-3.0107606114e-01   -3.9807349073e-01   3.8588159217e-03
-3.0103663778e-01   -3.9811155822e-01   3.8589943283e-03
-3.0064219583e-01   -3.9849205803e-01   3.8607803032e-03
-2.9667700927e-01   -4.0227946233e-01   3.8788320271e-03
-2.6440065165e-01   -4.3074952541e-01   4.0326351054e-03
-2.2999479470e-01   -4.5703963828e-01   4.2110529037e-03
-1.9363968156e-01   -4.8095458140e-01   4.4177366686e-03
-1.5553068876e-01   -5.0231086442e-01   4.6571649068e-03
-1.1587742872e-01   -5.2093806913e-01   4.9348536170e-03
-7.4902768050e-02   -5.3668013951e-01   5.2576299409e-03
-3.2841771744e-02   -5.4939661166e-01   5.6339878861e-03
1.0059414588e-02   -5.5896377749e-01   6.0745462692e-03
5.3544730292e-02   -5.6527577659e-01   6.5926257069e-03
5.3600598869e-02   -5.6528172490e-01   6.5933451958e-03
5.4159313285e-02   -5.6534090722e-01   6.6005485745e-03
5.9749207939e-02   -5.6590262135e-01   6.6734395922e-03
1.0357725990e-01   -5.6839215116e-01   7.3016695896e-03
1.4741307303e-01   -5.6746444515e-01   8.0500523755e-03
1.9097708412e-01   -5.6307597593e-01   8.9478417064e-03
2.3398454962e-01   -5.5520477422e-01   1.0033077231e-02
2.7614646132e-01   -5.4385113987e-01   1.1355584833e-02
3.1717024095e-01   -5.2903829988e-01   1.2981046923e-02
3.5676011460e-01   -5.1081303408e-01   1.4996453715e-02
3.9461704611e-01   -4.8924629749e-01   1.7517207077e-02
4.3043809626e-01   -4.6443387955e-01   2.0695966960e-02
4.3048246814e-01   -4.6440012186e-01   2.0700544752e-02
4.3092597591e-01   -4.6406226385e-01   2.0746400510e-02
4.3533982365e-01   -4.6065562897e-01   2.1212844350e-02
4.6845796195e-01   -4.3228680782e-01   2.5411303608e-02
4.9886819781e-01   -4.0096486477e-01   3.0804602610e-02
5.2623864742e-01   -3.6686961515e-01   3.7777584697e-02
5.5021803317e-01   -3.3021058272e-01   4.6834604340e-02
5.7042779936e-01   -2.9122929542e-01   5.8623001889e-02
5.8645291486e-01   -2.5020229588e-01   7.3946432084e-02
5.9783282028e-01   -2.0744493289e-01   9.3750918938e-02
6.0405574555e-01   -1.6331582256e-01   1.1905506468e-01
6.0406016696e-01   -1.6325868251e-01   1.1909136248e-01
6.0410386685e-01   -1.6268719500e-01   1.1945492115e-01
6.0448920417e-01   -1.5696380472e-01   1.2314892246e-01
6.0413728104e-01   -1.1176839815e-01   1.5584121470e-01
5.9740268056e-01   -6.6135373530e-02   1.9548270991e-01
5.8374081943e-01   -2.0582836583e-02   2.4152655696e-01
5.6274969890e-01   2.4324792336e-02   2.9185801658e-01
5.3431605561e-01   6.7992791471e-02   3.4232023846e-01
4.9877963038e-01   1.0982490461e-01   3.8675417864e-01
4.9872996737e-01   1.0987697711e-01   3.8680406528e-01
4.9823277703e-01   1.1039748602e-01   3.8730173164e-01
4.9320537846e-01   1.1558074532e-01   3.9215528302e-01
4.5071517882e-01   1.5464000402e-01   4.2090738615e-01
4.0379648089e-01   1.9078002644e-01   4.2935974748e-01
3.5441190023e-01   2.2368133341e-01   4.1480672410e-01
3.0457924037e-01   2.5317870015e-01   3.7909283661e-01
2.5601299764e-01   2.7925356256e-01   3.2807321366e-01
2.0987194479e-01   3.0200144865e-01   2.6962055594e-01
2.0981478504e-01   3.0202847328e-01   2.6954443405e-01
2.0924345771e-01   3.0229843506e-01   2.6878324441e-01
2.0355728340e-01   3.0496967434e-01   2.6117714464e-01
1.6080278585e-01   3.2412018833e-01   2.0336124876e-01
1.2096880982e-01   3.4031935869e-01   1.5182356536e-01
8.3666610267e-02   3.5373704048e-01   1.0927392165e-01
4.8370822052e-02   3.6450864525e-01   7.6296314086e-02
1.4561134114e-02   3.7272977141e-01   5.2073284298e-02
-1.8193518574e-02   3.7845964888e-01   3.5090411009e-02
-5.0199631252e-02   3.8172925902e-01   2.3655726388e-02
-8.1636690770e-02   3.8255096495e-01   1.6205996441e-02
-8.1676566067e-02   3.8255045031e-01   1.6198536595e-02
-8.2075275190e-02   3.8254508394e-01   1.6124180951e-02
-8.6057988493e-02   3.8246943217e-01   1.5404442923e-02
-1.1692761884e-01   3.8049904734e-01   1.1055773484e-02
-1.4727796172e-01   3.7608459232e-01   8.3827749794e-03
-1.7702285968e-01   3.6923153510e-01   6.7553512398e-03
-2.0603641738e-01   3.5995389694e-01   5.7580434227e-03
-2.3416819387e-01   3.4827689268e-01   5.1303012086e-03
-2.6125420843e-01   3.3423858409e-01   4.7159168347e-03
-2.8712457289e-01   3.1789083039e-01   4.4248953313e-03
-3.1160866914e-01   2.9929975464e-01   4.2071044307e-03
-3.3453867418e-01   2.7854587891e-01   4.0353325277e-03
-3.5575204045e-01   2.5572402820e-01   3.8950523170e-03
-3.7509334538e-01   2.3094306426e-01   3.7785557217e-03
-3.9241576858e-01   2.0432548541e-01   3.6817272255e-03
-4.0758234470e-01   1.7600691306e-01   3.6023023115e-03
-4.0760030376e-01   1.7596967369e-01   3.6021933567e-03
-4.0777968883e-01   1.7559714035e-01   3.6011057945e-03
-4.0955294243e-01   1.7185790519e-01   3.5904251927e-03
-4.2210362938e-01   1.4177877111e-01   3.5176864195e-03
-4.3224241512e-01   1.1033040187e-01   3.4608027335e-03
-4.3987002409e-01   7.7685299915e-02   3.4171238373e-03
-4.4490091985e-01   4.4025977182e-02   3.3853370284e-03
-4.4726412412e-01   9.5439970131e-03   3.3647655555e-03
-4.4690392119e-01   -2.5561058977e-02   3.3550734738e-03
-4.4378046359e-01   -6.1082691865e-02   3.3561440965e-03
-4.3787028285e-01   -9.6808647757e-02   3.3680320820e-03
-4.2916670499e-01   -1.3252213496e-01   3.3909475146e-03
-4.1768016822e-01   -1.6800308927e-01   3.4252551714e-03
-4.0343844039e-01   -2.0302948031e-01   3.4714825247e-03
-4.0341848238e-01   -2.0307388419e-01   3.4715495497e-03
-4.0321865838e-01   -2.0351786197e-01   3.4722209339e-03
-4.0119605856e-01   -2.0795144364e-01   3.4790485466e-03
-3.8386436912e-01   -2.4218647017e-01   3.5397605515e-03
-3.6389567350e-01   -2.7549100129e-01   3.6141457081e-03
-3.4137244835e-01   -3.0764565930e-01   3.7033678029e-03
-3.1639429093e-01   -3.3843478358e-01   3.8088586287e-03
-2.8907759660e-01   -3.6764782660e-01   3.9323657183e-03
-2.5955513153e-01   -3.9508074237e-01   4.0760130039e-03
-2.2797550283e-01   -4.2053735902e-01   4.2423777431e-03
-1.9450252894e-01   -4.4383072735e-01   4.4345879091e-03
-1.5931451445e-01   -4.6478443725e-01   4.6564450166e-03
-1.2260343411e-01   -4.8323389402e-01   4.9125776997e-03
-1.2255560090e-01   -4.8325581686e-01   4.9129295419e-03
-1.2207715025e-01   -4.8347480633e-01   4.9164515515e-03
-1.1728087804e-01   -4.8564073704e-01   4.9520330756e-03
-7.9081644886e-02   -5.0104594861e-01   5.2543882462e-03
-3.9812271626e-02   -5.1363974980e-01   5.6048230476e-03
2.9850347502e-04   -5.2330240400e-01   6.0122520845e-03
4.1012439399e-02   -5.2993069627e-01   6.4877639814e-03
8.2082929737e-02   -5.3343889829e-01   7.0452333032e-03
1.2325615769e-01   -5.3375965793e-01   7.7021206571e-03
1.6427224607e-01   -5.3084481195e-01   8.4805102263e-03
2.0486637609e-01   -5.2466612178e-01   9.4084257184e-03
2.4476984639e-01   -5.1521593507e-01   1.0521433361e-02
2.4482031505e-01   -5.1520175973e-01   1.0522995831e-02
2.4532491502e-01   -5.1505971326e-01   1.0538641345e-02
2.5036213169e-01   -5.1360994316e-01   1.0697200130e-02
2.8914444566e-01   -5.0044169518e-01   1.2081307113e-02
3.2665131890e-01   -4.8405752639e-01   1.3767744943e-02
3.6260681391e-01   -4.6451810420e-01   1.5837555292e-02
3.9673337877e-01   -4.4190686334e-01   1.8396078637e-02
4.2875147514e-01   -4.1633050315e-01   2.1580157392e-02
4.5837862199e-01   -3.8791954424e-01   2.5566916854e-02
4.8532774544e-01   -3.5682899595e-01   3.0583855123e-02
5.0930477532e-01   -3.2323919388e-01   3.6919264777e-02
5.3000555396e-01   -2.8735686810e-01   4.4930807184e-02
5.3002979363e-01   -2.8730961299e-01   4.4942308641e-02
5.3027186702e-01   -2.8683687677e-01   4.5057512918e-02
5.3266013273e-01   -2.8209110100e-01   4.6228728434e-02
5.4922966661e-01   -2.4387929298e-01   5.6695513811e-02
5.6182041894e-01   -2.0391330367e-01   6.9849291651e-02
5.7007573630e-01   -1.6249297165e-01   8.6222865935e-02
5.7362340989e-01   -1.1995162687e-01   1.0629676214e-01
5.7208733827e-01   -7.6657456671e-02   1.3036315712e-01
5.6511250955e-01   -3.3013484651e-02   1.5832262376e-01
5.5240806803e-01   1.0545104401e-02   1.8942783038e-01
5.3381040584e-01   5.3557867613e-02   2.2203293641e-01
5.3378284195e-01   5.3612318978e-02   2.2207455625e-01
5.3350667479e-01   5.4156740725e-02   2.2249065467e-01
5.3069224588e-01   5.9591566386e-02   2.2664026947e-01
5.0543144076e-01   1.0140257096e-01   2.5763405272e-01
4.7471545555e-01   1.4166377609e-01   2.8335974350e-01
4.3924662833e-01   1.7994619189e-01   2.9996288446e-01
4.0003852865e-01   2.1588205648e-01   3.0431076140e-01
3.5831480015e-01   2.4918686774e-01   2.9495929865e-01
3.1534418954e-01   2.7967106558e-01   2.7271242369e-01
2.7225851290e-01   3.0723784458e-01   2.4046170914e-01
2.7220374357e-01   3.0727121279e-01   2.4041586762e-01
2.7165611913e-01   3.0760463030e-01   2.3995693573e-01
2.6618704619e-01   3.1091236003e-01   2.3531790652e-01
2.2398875223e-01   3.3512721829e-01   1.9690447155e-01
1.8306983361e-01   3.5644630464e-01   1.5775389060e-01
1.4356609548e-01   3.7493200006e-01   1.2140694672e-01
1.0538013232e-01   3.9064854434e-01   9.0122898553e-02
6.8284868454e-02   4.0364774338e-01   6.4868565736e-02
3.2016566420e-02   4.1396234580e-01   4.5588018112e-02
-3.6579508581e-03   4.2160568577e-01   3.1571555380e-02
-3.8902392009e-02   4.2657548922e-01   2.1790360404e-02
-3.8947228319e-02   4.2658012829e-01   2.1780234789e-02
-3.9395561266e-02   4.2662627754e-01   2.1679266232e-02
-4.3875890642e-02   4.2706361296e-01   2.0697912772e-02
-7.8727843467e-02   4.2896536674e-01   1.4594035470e-02
-1.1323572814e-01   4.2816345073e-01   1.0660499798e-02
-1.4732807309e-01   4.2464480014e-01   8.1829463980e-03
-1.8088438327e-01   4.1840380676e-01   6.6386763473e-03
-2.1374993181e-01   4.0944570671e-01   5.6698737683e-03
-2.4574813648e-01   3.9778894454e-01   5.0454914978e-03
-2.7669007937e-01   3.8346671132e-01   4.6238855689e-03
-3.0638143858e-01   3.6652786164e-01   4.3221406514e-03
-3.3462739901e-01   3.4703738220e-01   4.0937132587e-03
-3.6123614138e-01   3.2507654027e-01   3.9135747532e-03
-3.8602140689e-01   3.0074279867e-01   3.7690445066e-03
-3.8605185644e-01   3.0071020954e-01   3.7688546718e-03
-3.8635617154e-01   3.0038411494e-01   3.7669592974e-03
-3.8938121310e-01   2.9710289366e-01   3.7482973641e-03
-4.1186517770e-01   2.7019905269e-01   3.6183173320e-03
-4.3215254955e-01   2.4118428685e-01   3.5110886068e-03
-4.5008543965e-01   2.1020472652e-01   3.4217530640e-03
-4.6551766361e-01   1.7742079814e-01   3.3475866263e-03
-4.7831595068e-01   1.4300647862e-01   3.2869268292e-03
-4.8836103221e-01   1.0714844762e-01   3.2386792686e-03
-4.9554863319e-01   7.0045144675e-02   3.2020924295e-03
-4.9979037433e-01   3.1905736757e-02   3.1766538932e-03
-5.0101458443e-01   -7.0509979866e-03   3.1620412845e-03
-4.9916701956e-01   -4.6597864491e-02   3.1580988077e-03
-4.9916267304e-01   -4.6648713441e-02   3.1581005807e-03
-4.9911892818e-01   -4.7157234878e-02   3.1581192700e-03
-4.9865350136e-01   -5.2245541282e-02   3.1584020562e-03
-4.9325495288e-01   -9.2179348033e-02   3.1666536771e-03
-4.8472983650e-01   -1.3219429304e-01   3.1857653402e-03
-4.7308222955e-01   -1.7204526555e-01   3.2160728838e-03
-4.5833552855e-01   -2.1148437027e-01   3.2580816154e-03
-4.4053262301e-01   -2.5026241371e-01   3.3124824793e-03
-4.1973595309e-01   -2.8813042311e-01   3.3801748377e-03
-3.9602744953e-01   -3.2484118929e-01   3.4622970622e-03
-3.6950835516e-01   -3.6015082430e-01   3.5602666411e-03
-3.4029892776e-01   -3.9382032508e-01   3.6758321270e-03
-3.4025991122e-01   -3.9386222985e-01   3.6759920408e-03
-3.3986951632e-01   -3.9428110893e-01   3.6775929520e-03
-3.3594267688e-01   -3.9845294374e-01   3.6937803849e-03
-3.0383192175e-01   -4.2996553579e-01   3.8320920515e-03
-2.6935032313e-01   -4.5934973116e-01   3.9931971384e-03
-2.3267465178e-01   -4.8639195538e-01   4.1804194303e-03
-1.9399823979e-01   -5.1088985610e-01   4.3978482277e-03
-1.5353011329e-01   -5.3265375178e-01   4.6505348248e-03
-1.1149403134e-01   -5.5150803121e-01   4.9447498075e-03
-6.8127440642e-02   -5.6729249591e-01   5.2883199303e-03
-2.3680357909e-02   -5.7986363842e-01   5.6910657165e-03
-2.3622939982e-02   -5.7987760100e-01   5.6916237384e-03
-2.3048687088e-02   -5.8001692628e-01   5.6972103843e-03
-1.7298910099e-02   -5.8138008130e-01   5.7537255496e-03
2.8061715910e-02   -5.9012926925e-01   6.2396087121e-03
7.3930498815e-02   -5.9541942792e-01   6.8157093821e-03
1.2002568423e-01   -5.9716700153e-01   7.5033050390e-03
1.6605790520e-01   -5.9530963078e-01   8.3300543898e-03
2.1173129355e-01   -5.8980704264e-01   9.3322266081e-03
2.5674445238e-01   -5.8064187152e-01   1.0557777337e-02
3.0079120768e-01   -5.6782042479e-01   1.2070553465e-02
3.4356103605e-01   -5.5137341316e-01   1.3955907159e-02
3.4361477650e-01   -5.5135008160e-01   1.3958605056e-02
3.4415203770e-01   -5.5111644484e-01   1.3985627870e-02
3.4951018560e-01   -5.4874798585e-01   1.4260298458e-02
3.9043623440e-01   -5.2823057608e-01   1.6718818133e-02
