X    Y    Z
0.0000000000e+00   4.0000000000e-01   0.0000000000e+00
-4.0000608228e-05   4.0000799808e-01   4.1654168367e-06
-4.4007346774e-04   4.0008776764e-01   4.5682309480e-05
-4.4473512796e-03   4.0086429882e-01   4.4732996020e-04
-3.6132529862e-02   4.0559094658e-01   2.8394681728e-03
-6.8236491549e-02   4.0787655481e-01   4.1987760261e-03
-1.0049916546e-01   4.0766000635e-01   4.8710024458e-03
-1.3268001077e-01   4.0489891529e-01   5.1142147516e-03
-1.6455293336e-01   3.9956858749e-01   5.1090311785e-03
-1.9590216470e-01   3.9166133039e-01   4.9739528264e-03
-2.2651935825e-01   3.8118602952e-01   4.7816794121e-03
-2.5620187846e-01   3.6816789937e-01   4.5736137381e-03
-2.8475209041e-01   3.5264832442e-01   4.3712323750e-03
-3.1197739647e-01   3.3468472247e-01   4.1841500795e-03
-3.3769077791e-01   3.1435038173e-01   4.0153750166e-03
-3.6171164684e-01   2.9173423924e-01   3.8644983979e-03
-3.8386737264e-01   2.6694056808e-01   3.7422236192e-03
-4.0399388982e-01   2.4008854932e-01   3.6344170122e-03
-4.2193651473e-01   2.1131181978e-01   3.5413115755e-03
-4.3755154113e-01   1.8075788958e-01   3.4623125875e-03
-4.5070726081e-01   1.4858745555e-01   3.3966002224e-03
-4.6128495892e-01   1.1497362400e-01   3.3433833660e-03
-4.6917985767e-01   8.0101044833e-02   3.3019949671e-03
-4.7430199357e-01   4.4164960005e-02   3.2719205765e-03
-4.7657701799e-01   7.3701709555e-03   3.2528019519e-03
-4.7594691393e-01   -3.0070070182e-02   3.2444340367e-03
-4.7237062295e-01   -6.7935239809e-02   3.2467665510e-03
-4.6582457735e-01   -1.0599878641e-01   3.2599006995e-03
-4.6581430103e-01   -1.0604748882e-01   3.2599247343e-03
-4.6571127008e-01   -1.0653450984e-01   3.2601660559e-03
-4.6465418932e-01   -1.1140431667e-01   3.2626768438e-03
-4.5471101004e-01   -1.4941133579e-01   3.2885397742e-03
-4.4180832801e-01   -1.8711730058e-01   3.3258347248e-03
-4.2597985614e-01   -2.2428541206e-01   3.3751991086e-03
-4.0727790425e-01   -2.6067852639e-01   3.4374346694e-03
-3.8577336361e-01   -2.9606061522e-01   3.5135497181e-03
-3.6155557972e-01   -3.3019824357e-01   3.6047985620e-03
-3.3473211230e-01   -3.6286205650e-01   3.7127268080e-03
-3.0542838301e-01   -3.9382826589e-01   3.8392274447e-03
-2.7378721205e-01   -4.2288012852e-01   3.9866117445e-03
-2.3996824617e-01   -4.4980940658e-01   4.1577026063e-03
-2.0414728148e-01   -4.7441780205e-01   4.3559463035e-03
-1.6651548568e-01   -4.9651835629e-01   4.5855673458e-03
-1.2727852612e-01   -5.1593680659e-01   4.8517620022e-03
-8.6655610981e-02   -5.3251289201e-01   5.1609523918e-03
-4.4878453531e-02   -5.4610160107e-01   5.5211191962e-03
-2.1901711766e-03   -5.5657435481e-01   5.9422395369e-03
4.1155865559e-02   -5.6382011974e-01   6.4368669712e-03
4.1211604208e-02   -5.6382727784e-01   6.4375530679e-03
4.1769026186e-02   -5.6389856013e-01   6.4444220557e-03
4.7346681223e-02   -5.6458147580e-01   6.5139217035e-03
9.1122400871e-02   -5.6803026405e-01   7.1123480302e-03
1.3498416059e-01   -5.6807799724e-01   7.8239283941e-03
1.7865405472e-01   -5.6467516624e-01   8.6758415473e-03
2.2184870890e-01   -5.5779360671e-01   9.7033610824e-03
2.6428024311e-01   -5.4742722764e-01   1.0952604495e-02
3.0565703741e-01   -5.3359268283e-01   1.2484284856e-02
3.4568420418e-01   -5.1633000327e-01   1.4378830192e-02
3.8406364039e-01   -4.9570321791e-01   1.6743342148e-02
4.2049349422e-01   -4.7180100181e-01   1.9720980783e-02
4.2053870038e-01   -4.7176838589e-01   1.9725256779e-02
4.2099055893e-01   -4.7144194227e-01   1.9768088741e-02
4.2548870935e-01   -4.6814911451e-01   2.0203703606e-02
4.5931648819e-01   -4.4064753920e-01   2.4119562364e-02
4.9052792016e-01   -4.1014700581e-01   2.9139583925e-02
5.1879541615e-01   -3.7681923315e-01   3.5619274049e-02
5.4377391167e-01   -3.4086511040e-01   4.4026544535e-02
5.6509346614e-01   -3.0251681346e-01   5.4966162698e-02
5.8235034489e-01   -2.6204060169e-01   6.9197273899e-02
5.9509769187e-01   -2.1974038887e-01   8.7629498070e-02
6.0283843681e-01   -1.7596204213e-01   1.1127230610e-01
6.0502554712e-01   -1.3109806263e-01   1.4109950547e-01
6.0107806881e-01   -8.5591766889e-02   1.7778229332e-01
5.9042468145e-01   -3.9939272984e-02   2.2125628353e-01
5.7258714471e-01   5.3134110829e-03   2.7014615329e-01
5.4730940992e-01   4.9581723634e-02   3.2119881960e-01
5.1471931486e-01   9.2265697481e-02   3.6905082483e-01
5.1467317773e-01   9.2319012953e-02   3.6910709164e-01
5.1421120410e-01   9.2851972339e-02   3.6966884495e-01
5.0953165627e-01   9.8161796714e-02   3.7519171352e-01
4.6943614263e-01   1.3833150739e-01   4.1086524919e-01
4.2417910928e-01   1.7576068742e-01   4.2852315252e-01
3.7559305193e-01   2.1006890487e-01   4.2380623430e-01
3.2571761032e-01   2.4102456150e-01   3.9658090779e-01
2.7643600917e-01   2.6854940319e-01   3.5117307093e-01
2.2916343878e-01   2.9269557970e-01   2.9489129837e-01
2.2910468242e-01   2.9272434730e-01   2.9481584073e-01
2.2851737587e-01   2.9301173191e-01   2.9406101603e-01
2.2267019968e-01   2.9585650744e-01   2.8649116651e-01
1.7862893522e-01   3.1631922929e-01   2.2744578097e-01
1.3758700120e-01   3.3375194414e-01   1.7276077802e-01
9.9269185435e-02   3.4833449490e-01   1.2620632798e-01
6.3187648867e-02   3.6021827920e-01   8.9191548159e-02
2.8806311620e-02   3.6951582931e-01   6.1402108251e-02
-4.3507150480e-03   3.7630104342e-01   4.1544699679e-02
-3.6644919323e-02   3.8061577057e-01   2.7956818944e-02
-6.8309360397e-02   3.8247908182e-01   1.9006272373e-02
-9.9458868533e-02   3.8189674383e-01   1.3299838843e-02
-1.3011153438e-01   3.7886952364e-01   9.7549501158e-03
-1.6021285152e-01   3.7339978334e-01   7.5892485052e-03
-1.8965771560e-01   3.6549633898e-01   6.2706638151e-03
-1.8969489165e-01   3.6548468116e-01   6.2693559238e-03
-1.9006658080e-01   3.6536788567e-01   6.2563212517e-03
-1.9377627079e-01   3.6417821313e-01   6.1302883444e-03
-2.2230160806e-01   3.5351907922e-01   5.3668096461e-03
-2.4985197425e-01   3.4048090492e-01   4.8744175522e-03
-2.7625932190e-01   3.2510960227e-01   4.5381878406e-03
-3.0135287746e-01   3.0746519187e-01   4.2932057562e-03
-3.2496329672e-01   2.8762206632e-01   4.1038283532e-03
-3.4692553246e-01   2.6566898480e-01   3.9507940895e-03
-3.6708091035e-01   2.4170887532e-01   3.8236898826e-03
-3.8527873554e-01   2.1585849031e-01   3.7167537234e-03
-4.0137762328e-01   1.8824794190e-01   3.6266394316e-03
-4.1524666098e-01   1.5902013227e-01   3.5512695408e-03
-4.2676645721e-01   1.2833008790e-01   3.4892627501e-03
-4.3583010301e-01   9.6344204432e-02   3.4396525915e-03
-4.4234405511e-01   6.3239406765e-02   3.4017492086e-03
-4.4622894245e-01   2.9202229432e-02   3.3750703331e-03
-4.4742029401e-01   -5.5721780686e-03   3.3593059759e-03
-4.4586918397e-01   -4.0881115748e-02   3.3543003197e-03
-4.4154279010e-01   -7.6515461854e-02   3.3600433293e-03
-4.3442486125e-01   -1.1226085985e-01   3.3766687802e-03
-4.2451608984e-01   -1.4789895724e-01   3.4044573613e-03
-4.1183438627e-01   -1.8320868944e-01   3.4438444510e-03
-3.9641505202e-01   -2.1796760159e-01   3.4954326970e-03
-3.7831084949e-01   -2.5195320071e-01   3.5600098940e-03
-3.5759196667e-01   -2.8494433067e-01   3.6385729823e-03
-3.3434587590e-01   -3.1672256177e-01   3.7323593433e-03
-3.3431457490e-01   -3.1676232964e-01   3.7324896335e-03
-3.3400134691e-01   -3.1715987986e-01   3.7337940398e-03
-3.3084731931e-01   -3.2112244236e-01   3.7469892160e-03
-3.0484408930e-01   -3.5125382185e-01   3.8600345783e-03
-2.7655788263e-01   -3.7972009732e-01   3.9919641899e-03
-2.4612837890e-01   -4.0632047181e-01   4.1450872887e-03
-2.1371083751e-01   -4.3086260866e-01   4.3222061326e-03
-1.7947542633e-01   -4.5316396699e-01   4.5267247307e-03
-1.4360645679e-01   -4.7305310169e-01   4.7627877663e-03
-1.0630153134e-01   -4.9037092013e-01   5.0354587059e-03
-6.7770610412e-02   -5.0497188824e-01   5.3509491689e-03
-2.8235007688e-02   -5.1672517915e-01   5.7169156824e-03
-2.8183906229e-02   -5.1673833473e-01   5.7174198079e-03
-2.7672822152e-02   -5.1686962391e-01   5.7224664426e-03
-2.2555133374e-02   -5.1815580752e-01   5.7734753538e-03
1.7843966757e-02   -5.2651749344e-01   6.2088180753e-03
5.8740517418e-02   -5.3180571734e-01   6.7178547982e-03
9.9884666174e-02   -5.3394259710e-01   7.3158996574e-03
1.4101984952e-01   -5.3286898666e-01   8.0222826224e-03
1.8188393029e-01   -5.2854525541e-01   8.8615491569e-03
2.2221028468e-01   -5.2095199190e-01   9.8650489158e-03
2.6172879812e-01   -5.1009063629e-01   1.1073039882e-02
3.0016671805e-01   -4.9598404951e-01   1.2537467770e-02
3.3724929917e-01   -4.7867703188e-01   1.4325620342e-02
3.7270016023e-01   -4.5823680977e-01   1.6524890559e-02
4.0624125477e-01   -4.3475351634e-01   1.9248886403e-02
4.3759234299e-01   -4.0834070091e-01   2.2645087853e-02
4.6646984460e-01   -3.7913591161e-01   2.6904085768e-02
4.6650506552e-01   -3.7909684519e-01   2.6910182805e-02
4.6685702625e-01   -3.7870594439e-01   2.6971252396e-02
4.7035165750e-01   -3.7477334946e-01   2.7591988477e-02
4.9605085034e-01   -3.4258019707e-01   3.3139174338e-02
5.1864802264e-01   -3.0797400068e-01   4.0151698860e-02
5.3783342131e-01   -2.7117329813e-01   4.9021174340e-02
5.5328197445e-01   -2.3242506504e-01   6.0211834707e-02
5.6465043691e-01   -1.9200649219e-01   7.4243169757e-02
5.7157710539e-01   -1.5022693045e-01   9.1642802318e-02
5.7368706206e-01   -1.0742969517e-01   1.1285315840e-01
5.7060717173e-01   -6.3993133848e-02   1.3807623283e-01
5.6199587774e-01   -2.0329980350e-02   1.6705201614e-01
5.4759208775e-01   2.3116379553e-02   1.9879547509e-01
5.2728353075e-01   6.5880339034e-02   2.3136722861e-01
5.0118667349e-01   1.0748856406e-01   2.6181043397e-01
4.6971853728e-01   1.4748086537e-01   2.8640936378e-01
4.3363062356e-01   1.8543578352e-01   3.0135450558e-01
3.9397549121e-01   2.2099676097e-01   3.0370943570e-01
3.5199438291e-01   2.5389297055e-01   2.9234438505e-01
3.5193975831e-01   2.5393324552e-01   2.9232131582e-01
3.5139341821e-01   2.5433573903e-01   2.9208947795e-01
3.4592111918e-01   2.5833500331e-01   2.8965756424e-01
3.0281603759e-01   2.8797918848e-01   2.6415309123e-01
2.5987371868e-01   3.1469363621e-01   2.2981409671e-01
2.1784566885e-01   3.3847679169e-01   1.9103324679e-01
1.7713509689e-01   3.5937259365e-01   1.5210801943e-01
1.3783711495e-01   3.7744487081e-01   1.1640575263e-01
9.9828628908e-02   3.9275670171e-01   8.5986048299e-02
6.2871840788e-02   4.0535728939e-01   6.1643183603e-02
6.2825141383e-02   4.0537168153e-01   6.1615950119e-02
6.2358217855e-02   4.0551536191e-01   6.1344150251e-02
5.7695926905e-02   4.0692807293e-01   5.8679399443e-02
2.1620386694e-02   4.1646781873e-01   4.1023849163e-02
-1.3917937940e-02   4.2333692069e-01   2.8367920623e-02
-4.9061036501e-02   4.2752950410e-01   1.9675527533e-02
-8.3868437762e-02   4.2903165539e-01   1.3923999282e-02
-1.1832351493e-01   4.2782761604e-01   1.0233051475e-02
-1.5234706921e-01   4.2390524997e-01   7.9145387064e-03
-1.8581298200e-01   4.1726041795e-01   6.4702216912e-03
-2.1856277692e-01   4.0790021570e-01   5.5621387445e-03
-2.5041762467e-01   3.9584521057e-01   4.9737933968e-03
-2.8118747842e-01   3.8113088045e-01   4.5734062105e-03
-3.1067768734e-01   3.6380845865e-01   4.2841223156e-03
-3.3869365343e-01   3.4394535111e-01   4.0626300154e-03
-3.6504413162e-01   3.2162525026e-01   3.8850506415e-03
-3.6507668113e-01   3.2159517642e-01   3.8848440735e-03
-3.6540200968e-01   3.2129422600e-01   3.8827811636e-03
-3.6863855626e-01   3.1826356193e-01   3.8624250088e-03
-3.9286072657e-01   2.9326078561e-01   3.7185996374e-03
-4.1502956102e-01   2.6603436411e-01   3.5976443859e-03
-4.3497789814e-01   2.3671771831e-01   3.4954067925e-03
-4.5254933743e-01   2.0545913272e-01   3.4092844308e-03
-4.6759946726e-01   1.7242109268e-01   3.3375257525e-03
-4.7999699757e-01   1.3777951818e-01   3.2788854241e-03
-4.8962480940e-01   1.0172289969e-01   3.2324524973e-03
-4.9638092341e-01   6.4451340789e-02   3.1975627368e-03
-5.0017938505e-01   2.6175512612e-02   3.1737518994e-03
-5.0095106183e-01   -1.2884474504e-02   3.1607299484e-03
-4.9864434790e-01   -5.2500276396e-02   3.1583670934e-03
-4.9322577072e-01   -9.2436591173e-02   3.1666875810e-03
-4.8468049513e-01   -1.3245249923e-01   3.1858694791e-03
-4.7301272065e-01   -1.7230285997e-01   3.2162498216e-03
-4.5824596807e-01   -2.1173975748e-01   3.2583351039e-03
-4.4042325252e-01   -2.5051398719e-01   3.3128175512e-03
-4.1960714033e-01   -2.8837657503e-01   3.3805979680e-03
-3.9587968830e-01   -3.2508032040e-01   3.4628163937e-03
-3.6934226437e-01   -3.6038135400e-01   3.5608922953e-03
-3.6930658012e-01   -3.6042549452e-01   3.5610285702e-03
-3.6894949569e-01   -3.6086675182e-01   3.5623929009e-03
-3.6535450978e-01   -3.6526444410e-01   3.5761951912e-03
-3.3575656968e-01   -3.9867175533e-01   3.6945429397e-03
-3.0362922278e-01   -4.3017247000e-01   3.8329910691e-03
-2.6913202996e-01   -4.5954333151e-01   3.9942520029e-03
-2.3244187523e-01   -4.8657082554e-01   4.1816539868e-03
-1.9375219930e-01   -5.1105266959e-01   4.3992919159e-03
-1.5327213156e-01   -5.3279926142e-01   4.6522242811e-03
-1.1122552844e-01   -5.5163507827e-01   4.9467318287e-03
-6.7849927799e-02   -5.6740001895e-01   5.2906595889e-03
-6.7793715981e-02   -5.6741814931e-01   5.2911349901e-03
-6.7231500794e-02   -5.6759916367e-01   5.2958943192e-03
-6.1599758175e-02   -5.6938032269e-01   5.3440240909e-03
-1.7013065941e-02   -5.8146414674e-01   5.7565979765e-03
2.8353057413e-02   -5.9019190337e-01   6.2429887207e-03
7.4225588732e-02   -5.9545992793e-01   6.8197286225e-03
1.2032271220e-01   -5.9718479385e-01   7.5081278195e-03
1.6635500666e-01   -5.9530427768e-01   8.3358923271e-03
2.1202655614e-01   -5.8977824834e-01   9.3393608879e-03
2.5703591998e-01   -5.8058948806e-01   1.0566613991e-02
3.0107687648e-01   -5.6774445783e-01   1.2081816218e-02
3.4383882112e-01   -5.5127402916e-01   1.3971291938e-02
3.8500665667e-01   -5.3123421459e-01   1.6352027807e-02
4.2425995224e-01   -5.0770694550e-01   1.9383556521e-02
4.6127106744e-01   -4.8080096676e-01   2.3284416089e-02
4.6131681699e-01   -4.8076445302e-01   2.3290079271e-02
4.6177408034e-01   -4.8039902389e-01   2.3346815621e-02
4.6632335583e-01   -4.7671562465e-01   2.3924782299e-02
5.0035962103e-01   -4.4612018035e-01   2.9192178466e-02
5.3140959991e-01   -4.1247481060e-01   3.6110690166e-02
5.5909158206e-01   -3.7598161238e-01   4.5266783378e-02
5.8298753933e-01   -3.3687729491e-01   5.7449043052e-02
6.0262833945e-01   -2.9543714693e-01   7.3694029963e-02
6.1747627127e-01   -2.5198034774e-01   9.5314138887e-02
6.2690767634e-01   -2.0687676342e-01   1.2387100523e-01
6.3020235763e-01   -1.6055501397e-01   1.6103040618e-01
6.2655259950e-01   -1.1351084062e-01   2.0820504895e-01
6.1511234133e-01   -6.6313475070e-02   2.6588631262e-01
5.9511233742e-01   -1.9605810117e-02   3.3264214167e-01
5.6606061598e-01   2.5907795218e-02   4.0399122447e-01
5.6601761867e-01   2.5964917857e-02   4.0408229796e-01
5.6558683064e-01   2.6535970299e-02   4.0499273034e-01
5.6119764782e-01   3.2228785890e-02   4.1406245971e-01
5.2192605058e-01   7.5481082613e-02   4.8046415196e-01
4.7474455062e-01   1.1599922253e-01   5.3049657869e-01
4.2161565457e-01   1.5318784591e-01   5.5320372833e-01
